word	noun_nomn_score	best_parse	noun_nomn_parse
салоп	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
салун	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
саман	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
самум	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
санки	0.500000	NOUN,inan,GNdr,Pltm plur,nomn	NOUN,inan,GNdr,Pltm plur,nomn
санкт	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
сапун	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
саран	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
сарос	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
сатир	0.500000	NOUN,anim,masc sing,nomn	NOUN,anim,masc sing,nomn
сачки	0.500000	NOUN,inan,masc plur,nomn	NOUN,inan,masc plur,nomn
сачок	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
сбавк	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
сброд	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
свахи	0.500000	NOUN,anim,femn sing,gent	NOUN,anim,femn plur,nomn
сверк	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
свиль	0.500000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
свита	0.500000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
свойс	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
сгибы	0.500000	NOUN,inan,masc plur,nomn	NOUN,inan,masc plur,nomn
сглаз	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
сдвиг	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
сдерж	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
севки	0.500000	NOUN,inan,masc plur,nomn	NOUN,inan,masc plur,nomn
севок	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
седло	0.500000	NOUN,inan,neut sing,nomn	NOUN,inan,neut sing,nomn
сезам	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
сейфы	0.500000	NOUN,inan,masc plur,nomn	NOUN,inan,masc plur,nomn
селиф	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
семик	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
сенаж	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
сенец	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
сенцо	0.500000	NOUN,inan,neut,Sgtm sing,nomn	NOUN,inan,neut,Sgtm sing,nomn
сенцы	0.500000	NOUN,inan,GNdr,Pltm plur,nomn	NOUN,inan,GNdr,Pltm plur,nomn
сепия	0.500000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
сереб	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
серин	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
серна	0.500000	ADJS,Qual femn,sing	NOUN,anim,femn sing,nomn
серпы	0.500000	NOUN,inan,masc plur,nomn	NOUN,inan,masc plur,nomn
серум	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
сечки	0.500000	NOUN,inan,femn plur,nomn	NOUN,inan,femn plur,nomn
сивер	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
сидры	0.500000	NOUN,inan,masc plur,nomn	NOUN,inan,masc plur,nomn
сизоб	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
сикоз	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
силан	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
силок	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
силон	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
силос	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
силур	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
синап	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
синус	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
синяк	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
сироп	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
систр	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
ситцы	0.500000	NOUN,inan,masc plur,nomn	NOUN,inan,masc plur,nomn
скала	0.500000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
скало	0.500000	NOUN,inan,neut sing,nomn	NOUN,inan,neut sing,nomn
скань	0.500000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
скарб	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
скарн	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
скаты	0.500000	NOUN,anim,masc plur,nomn	NOUN,anim,masc plur,nomn
сквид	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
скебы	0.500000	NOUN,inan,masc plur,nomn	NOUN,inan,masc plur,nomn
скейт	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
скетч	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
скины	0.500000	NOUN,anim,masc,Slng plur,nomn	NOUN,anim,masc,Slng plur,nomn
скипы	0.500000	NOUN,inan,masc plur,nomn	NOUN,inan,masc plur,nomn
склеп	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
склиз	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
скоки	0.500000	NOUN,inan,masc plur,nomn	NOUN,inan,masc plur,nomn
сколы	0.500000	NOUN,inan,masc plur,nomn	NOUN,inan,masc plur,nomn
скора	0.500000	NOUN,inan,femn,Sgtm sing,nomn	NOUN,inan,femn,Sgtm sing,nomn
скорм	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
скосы	0.500000	NOUN,inan,masc plur,nomn	NOUN,inan,masc plur,nomn
скотч	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
скоты	0.500000	NOUN,anim,masc plur,nomn	NOUN,anim,masc plur,nomn
скрап	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
скрып	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
сленг	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
слеты	0.500000	NOUN,inan,masc plur,nomn	NOUN,inan,masc plur,nomn
слизь	0.500000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
слоги	0.500000	NOUN,inan,masc plur,nomn	NOUN,inan,masc plur,nomn
слоты	0.500000	NOUN,inan,masc plur,nomn	NOUN,inan,masc plur,nomn
смазь	0.500000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
смайл	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
смерч	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
смехи	0.500000	NOUN,inan,masc plur,nomn	NOUN,inan,masc plur,nomn
смоль	0.500000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
сморщ	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
смывы	0.500000	NOUN,inan,masc plur,nomn	NOUN,inan,masc plur,nomn
снедь	0.500000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
снопы	0.500000	NOUN,inan,masc plur,nomn	NOUN,inan,masc plur,nomn
сносы	0.500000	NOUN,inan,masc plur,nomn	NOUN,inan,masc plur,nomn
снохи	0.500000	NOUN,anim,femn sing,gent	NOUN,anim,femn plur,nomn
сныть	0.500000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
собес	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
собол	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
совик	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
совка	0.500000	NOUN,anim,femn sing,nomn	NOUN,anim,femn sing,nomn
созид	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
сойки	0.500000	NOUN,anim,femn sing,gent	NOUN,anim,femn plur,nomn
солод	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
сонар	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
сонет	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
сопло	0.500000	NOUN,inan,neut sing,nomn	NOUN,inan,neut sing,nomn
сопля	0.500000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
сопор	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
сорус	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
сосец	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
соска	0.500000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
сосны	0.500000	NOUN,inan,femn plur,nomn	NOUN,inan,femn plur,nomn
сосцы	0.500000	NOUN,inan,masc plur,nomn	NOUN,inan,masc plur,nomn
сотая	0.500000	ADJF,Anum femn,sing,nomn	NOUN,inan,femn sing,nomn
соусы	0.500000	NOUN,inan,masc plur,nomn	NOUN,inan,masc plur,nomn
софит	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
софты	0.500000	NOUN,inan,masc plur,nomn	NOUN,inan,masc plur,nomn
сочни	0.500000	NOUN,inan,masc plur,nomn	NOUN,inan,masc plur,nomn
сочок	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
сошка	0.500000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
спады	0.500000	NOUN,inan,masc plur,nomn	NOUN,inan,masc plur,nomn
спесь	0.500000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
спичи	0.500000	NOUN,inan,masc plur,nomn	NOUN,inan,masc plur,nomn
сплав	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
сплин	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
спрош	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
спурт	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
сраск	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
срост	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
срубы	0.500000	NOUN,inan,masc plur,nomn	NOUN,inan,masc plur,nomn
срывы	0.500000	NOUN,inan,masc plur,nomn	NOUN,inan,masc plur,nomn
ставш	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
ставы	0.500000	NOUN,inan,masc plur,nomn	NOUN,inan,masc plur,nomn
стажи	0.500000	NOUN,inan,masc plur,nomn	NOUN,inan,masc plur,nomn
стазы	0.500000	NOUN,inan,masc plur,nomn	NOUN,inan,masc plur,nomn
сталь	0.500000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
станс	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
станы	0.500000	NOUN,inan,masc plur,nomn	NOUN,inan,masc plur,nomn
старц	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
старч	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
стель	0.500000	NOUN,inan,femn,Sgtm sing,nomn	NOUN,inan,femn,Sgtm sing,nomn
стемы	0.500000	NOUN,inan,masc plur,nomn	NOUN,inan,masc plur,nomn
степс	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
стояк	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
строб	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
струг	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
струп	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
стуки	0.500000	NOUN,inan,masc plur,nomn	NOUN,inan,masc plur,nomn
стыки	0.500000	NOUN,inan,masc plur,nomn	NOUN,inan,masc plur,nomn
сувой	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
судар	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
судки	0.500000	NOUN,inan,masc plur,nomn	NOUN,inan,masc plur,nomn
судок	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
сумет	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
супец	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
супин	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
сурик	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
суроп	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
сусак	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
сусек	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
сусло	0.500000	NOUN,inan,neut sing,nomn	NOUN,inan,neut sing,nomn
сутаж	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
суфий	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
сучки	0.500000	NOUN,anim,femn plur,nomn	NOUN,anim,femn plur,nomn
сучок	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
схват	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
схимн	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
схитр	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
сцепы	0.500000	NOUN,inan,masc plur,nomn	NOUN,inan,masc plur,nomn
счеты	0.500000	NOUN,inan,GNdr,Pltm plur,nomn	NOUN,inan,GNdr,Pltm plur,nomn
сыпец	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
сырец	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
сырть	0.500000	NOUN,anim,femn sing,nomn	NOUN,anim,femn sing,nomn
сычуг	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
сядьт	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
сяжки	0.500000	NOUN,inan,masc plur,nomn	NOUN,inan,masc plur,nomn
табес	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
табун	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
тавот	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
тавро	0.500000	NOUN,inan,neut sing,nomn	NOUN,inan,neut sing,nomn
тавры	0.500000	NOUN,inan,masc plur,nomn	NOUN,inan,masc plur,nomn
таган	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
тазик	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
таймы	0.500000	NOUN,inan,masc plur,nomn	NOUN,inan,masc plur,nomn
такса	0.500000	NOUN,anim,femn sing,nomn	NOUN,anim,femn sing,nomn
такыр	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
талан	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
талер	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
талес	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
талик	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
тальк	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
тацет	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
твист	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
теизм	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
тележ	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
телеф	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
телец	0.500000	NOUN,anim,masc sing,nomn	NOUN,anim,masc sing,nomn
телик	0.500000	NOUN,inan,masc,Infr sing,nomn	NOUN,inan,masc,Infr sing,nomn
телки	0.500000	NOUN,anim,femn plur,nomn	NOUN,anim,femn plur,nomn
темпл	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
тенек	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
тереб	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
терем	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
тесак	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
тесло	0.500000	NOUN,inan,neut sing,nomn	NOUN,inan,neut sing,nomn
тесто	0.500000	NOUN,inan,neut sing,nomn	NOUN,inan,neut sing,nomn
тимин	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
тимол	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
тимоф	0.500000	NOUN,anim,masc sing,nomn	NOUN,anim,masc sing,nomn
типаж	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
типец	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
типик	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
типун	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
тирсы	0.500000	NOUN,inan,masc plur,nomn	NOUN,inan,masc plur,nomn
тиски	0.500000	NOUN,inan,GNdr,Pltm plur,nomn	NOUN,inan,GNdr,Pltm plur,nomn
титло	0.500000	NOUN,inan,neut sing,nomn	NOUN,inan,neut sing,nomn
тифон	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
толщь	0.500000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
тольк	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
томат	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
томик	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
тонер	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
топаз	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
топор	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
торец	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
торий	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
торон	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
тороп	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
торос	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
торра	0.500000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
торсы	0.500000	NOUN,inan,masc plur,nomn	NOUN,inan,masc plur,nomn
торцы	0.500000	NOUN,inan,masc plur,nomn	NOUN,inan,masc plur,nomn
тосты	0.500000	NOUN,inan,masc plur,nomn	NOUN,inan,masc plur,nomn
тотем	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
точок	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
травк	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
тралы	0.500000	NOUN,inan,masc plur,nomn	NOUN,inan,masc plur,nomn
трапп	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
трапы	0.500000	NOUN,inan,masc plur,nomn	NOUN,inan,masc plur,nomn
траур	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
трест	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
тресь	0.500000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
треух	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
трефа	0.500000	NOUN,inan,masc sing,gent	NOUN,inan,femn sing,nomn,Infr
триас	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
тризм	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
триод	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
трипс	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
тройк	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
троки	0.500000	NOUN,inan,masc plur,nomn	NOUN,inan,masc plur,nomn
тромб	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
тромп	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
троны	0.500000	NOUN,inan,masc plur,nomn	NOUN,inan,masc plur,nomn
трюки	0.500000	NOUN,inan,masc plur,nomn	NOUN,inan,masc plur,nomn
трюши	0.500000	NOUN,inan,masc plur,nomn	NOUN,inan,masc plur,nomn
тубус	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
тузик	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
тукан	0.500000	NOUN,anim,masc sing,nomn	NOUN,anim,masc sing,nomn
тулий	0.500000	NOUN,inan,masc,Sgtm sing,nomn	NOUN,inan,masc,Sgtm sing,nomn
тулук	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
тулуп	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
тумор	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
тупец	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
тупыш	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
тучки	0.500000	NOUN,inan,femn plur,nomn	NOUN,inan,femn plur,nomn
тынки	0.500000	NOUN,inan,masc plur,nomn	NOUN,inan,masc plur,nomn
тынок	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
тырло	0.500000	NOUN,inan,neut sing,nomn	NOUN,inan,neut sing,nomn
тычки	0.500000	NOUN,inan,masc plur,nomn	NOUN,inan,masc plur,nomn
тычок	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
тюбик	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
тюнер	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
тюрки	0.500000	NOUN,anim,masc plur,nomn	NOUN,anim,masc plur,nomn
тюрьм	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
тюрюк	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
тютюн	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
тючки	0.500000	NOUN,inan,masc plur,nomn	NOUN,inan,masc plur,nomn
тючок	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
тябло	0.500000	NOUN,inan,neut sing,nomn	NOUN,inan,neut sing,nomn
тягач	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
уазик	0.500000	NOUN,inan,masc,Infr sing,nomn	NOUN,inan,masc,Infr sing,nomn
убийс	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
уборы	0.500000	NOUN,inan,masc plur,nomn	NOUN,inan,masc plur,nomn
убрус	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
убыль	0.500000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
уверт	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
увраж	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
угодь	0.500000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
угоны	0.500000	NOUN,inan,masc plur,nomn	NOUN,inan,masc plur,nomn
удаль	0.500000	NOUN,inan,femn sing,nomn	NOUN,inan,femn sing,nomn
удерж	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
ужата	0.500000	NOUN,anim,masc plur,nomn	NOUN,anim,masc plur,nomn
ужины	0.500000	NOUN,inan,masc plur,nomn	NOUN,inan,masc plur,nomn
узина	0.500000	NOUN,inan,femn,Sgtm sing,nomn	NOUN,inan,femn,Sgtm sing,nomn
узоры	0.500000	NOUN,inan,masc plur,nomn	NOUN,inan,masc plur,nomn
указы	0.500000	NOUN,inan,masc plur,nomn	NOUN,inan,masc plur,nomn
уклон	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
уколы	0.500000	NOUN,inan,masc plur,nomn	NOUN,inan,masc plur,nomn
укоры	0.500000	NOUN,inan,masc plur,nomn	NOUN,inan,masc plur,nomn
укосы	0.500000	NOUN,inan,masc plur,nomn	NOUN,inan,masc plur,nomn
укроп	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
укрюк	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
уксус	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
укусы	0.500000	NOUN,inan,masc plur,nomn	NOUN,inan,masc plur,nomn
улиты	0.500000	NOUN,anim,femn sing,gent	NOUN,anim,femn plur,nomn
уловы	0.500000	NOUN,inan,masc plur,nomn	NOUN,inan,masc plur,nomn
умнож	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
уничт	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
упорн	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
упорс	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
упоры	0.500000	NOUN,inan,masc plur,nomn	NOUN,inan,masc plur,nomn
употр	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
урема	0.500000	NOUN,inan,femn sing,nomn,Infr	NOUN,inan,femn sing,nomn,Infr
уреус	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
урман	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
уроки	0.500000	NOUN,inan,masc plur,nomn	NOUN,inan,masc plur,nomn
уроны	0.500000	NOUN,inan,masc plur,nomn	NOUN,inan,masc plur,nomn
усевш	0.500000	NOUN,inan,masc sing,nomn	NOUN,inan,masc sing,nomn
